t,x,y,theta
97.41263980000076,-0.5709816508866238,0.16528866808260972,1.047659745674348
97.46614240000054,-0.5709854342396625,0.16528265632564357,1.0476546788989856
97.51380939999945,-0.570989217787212,0.16527664520874324,1.0476496119189995
97.56446599999617,-0.5709930015442884,0.16527063470932518,1.0476445447320015
97.61513589999959,-0.5709967854973507,0.16526462484765758,1.0476394773392665
97.6629987999986,-0.5710005696512119,0.16525861561769667,1.0476344097425407
97.71517719999974,-0.5710043540098799,0.16525260701454658,1.0476293419404914
97.76396039999963,-0.5710081385805805,0.16524659902690678,1.0476242739310517
97.81318289999763,-0.5710119233451716,0.16524059168033128,1.0476192057184892
97.86384250000265,-0.571015708314295,0.1652345849609509,1.0476141373023287
97.9157350999958,-0.5710194934890731,0.16522857886507109,1.0476090686823687
97.965618000002,-0.5710232788614215,0.16522257340562857,1.0476039998610172
98.01484029999847,-0.5710270644462954,0.16521656856052797,1.047598930837959
98.06472249999933,-0.5710308502297653,0.16521056435233797,1.047593861611859
98.11412980000023,-0.5710346362218958,0.16520456076559914,1.047588792183802
98.16383040000073,-0.5710384224239222,0.1651985577976197,1.0475837225534643
98.21498659999634,-0.571042208824436,0.16519255546898345,1.0475786527224937
98.26582469999994,-0.5710459954344709,0.16518655375892682,1.047573582690756
98.31666119999863,-0.5710497822583835,0.16518055265910864,1.0475685124592495
98.36434970000118,-0.5710535692748733,0.1651745522106786,1.0475634420277278
98.41291759999876,-0.571057356500272,0.16516855237768435,1.0475583713978724
98.46834249999665,-0.5710611439316047,0.16516255317486464,1.0475533005694078
98.51784269999916,-0.5710649315774566,0.16515655458351391,1.047548229541818
98.56197709999833,-0.571068719428738,0.16515055662240732,1.0475431583152113
98.61416189999727,-0.571072507487173,0.1651445592826005,1.0475380868919524
98.66547909999645,-0.5710762957516091,0.16513856257087478,1.0475330152707514
98.71359020000091,-0.5710800842316638,0.16513256647130725,1.0475279434526086
98.76452509999945,-0.5710838729150575,0.16512657100430758,1.0475228714365974
98.81489229999715,-0.5710876618133578,0.16512057614837422,1.0475177992254041
98.86681790000148,-0.5710914509124161,0.16511458192939557,1.0475127268187383
98.91389619999973,-0.5710952402283758,0.16510858831851674,1.047507654216452
98.96527470000001,-0.571099029756186,0.16510259532665317,1.0475025814188252
99.01490129999729,-0.5711028194864025,0.16509660296895085,1.047497508427455
99.06400500000018,-0.5711066094327779,0.16509061122423516,1.0474924352406978
99.11316280000028,-0.5711103995851549,0.16508462010756395,1.0474873618606162
99.16231010000047,-0.5711141899575339,0.16507862959638644,1.047482288286811
99.21261480000248,-0.5711179805383569,0.1650726397085049,1.0474772145199462
99.26801500000147,-0.571121771330812,0.1650666504407708,1.0474721405603602
99.31355279999843,-0.5711255623279146,0.16506066180724419,1.047467066407702
99.36304949999612,-0.5711293535466961,0.16505467377467906,1.0474619920634125
99.41447999999946,-0.5711331449742825,0.16504868636813114,1.0474569175269257
99.46344690000114,-0.5711369366105885,0.16504269958624268,1.0474518428000026
99.51388679999945,-0.571140728462743,0.1650367134167294,1.0474467678828403
99.56309529999999,-0.5711445205362506,0.16503072785239617,1.0474416927751136
99.61426409999694,-0.5711483128161572,0.16502474291735006,1.0474366174776557
99.6656204999963,-0.5711521053092731,0.1650187586005481,1.0474315419917113
99.71442849999585,-0.5711558980208055,0.1650127748919177,1.0474264663163693
99.7652006999997,-0.571159690944794,0.1650067918061278,1.0474213904522154
99.81398719999561,-0.5711634840924644,0.1650008093199047,1.047416314398831
99.86690559999988,-0.5711672774446688,0.1649948274675786,1.047411238157981
99.91393190000235,-0.5711710710151533,0.16498884622392937,1.047406161729722
99.96758540000155,-0.5711748647920036,0.16498286561328954,1.0474010851140119
100.01403019999998,-0.5711786587957852,0.16497688559847803,1.0473960083121896
100.06445449999592,-0.5711824530149836,0.16497090620121083,1.0473909313223393
100.1164357000016,-0.571186247447485,0.16496492742263968,1.0473858541477703
100.16342179999629,-0.5711900421009545,0.16495894924904658,1.0473807767874677
100.2144014000005,-0.5711938369672366,0.16495297169820264,1.04737569924021
100.26707499999611,-0.5711575325607983,0.1650255549442181,1.0420646223406427
100.31309959999635,-0.5711656063073536,0.16558573524319536,1.0287099190342661
100.36759860000166,-0.5711758230225359,0.16678850215286123,1.0077908095444164
100.41369190000114,-0.5712282750964699,0.16868505886280874,0.9782067828202382
100.46614959999715,-0.5714539166701659,0.1712098684644564,0.9381743033263442
100.51248699999996,-0.5721720131087312,0.17400657317776594,0.8860878308757861
100.5669104999979,-0.573916481247996,0.17674788930359192,0.8199270654573771
100.61179009999614,-0.5769182004480162,0.17904903496230892,0.738989794658152
100.6651264999964,-0.5802268510907556,0.18134079442591441,0.6490837206757245
100.71499739999854,-0.5831450718290486,0.18400895006336043,0.5578521131269585
100.76561509999738,-0.5855551931434939,0.18708247483860294,0.4649812987673733
100.81664889999956,-0.5873701353519127,0.19065997017135045,0.37432503518517346
100.86518980000255,-0.5885924289769493,0.19438828698118704,0.28989131301005167
100.91217009999673,-0.5892709574566586,0.19782726905965195,0.21186179027946142
100.96346600000106,-0.5897181669843012,0.2010895185869527,0.14056468078395276
101.01360259999637,-0.5899366437585241,0.2040832060629661,0.07487438050629602
101.06413600000087,-0.5900399706389233,0.20676875578851592,0.01420966868256489
101.1133461999998,-0.5900203702943594,0.20930112923457603,-0.04166675829826844
101.16368449999572,-0.5898631583611014,0.21168906789591774,-0.09342430424390641
101.21882119999646,-0.5896246894610455,0.21376839271926645,-0.1411095912879082
101.26349150000169,-0.5893423728675845,0.2156780942569331,-0.18520175388201648
101.31374910000159,-0.5889538135117309,0.21747337882829446,-0.22620683457788576
101.362827500001,-0.58855631981323,0.2191652568979746,-0.26381308251947044
101.41415459999553,-0.588119737707506,0.22073600957896308,-0.2989971049055441
101.4640173000007,-0.5879383604545214,0.22231797764613365,-0.33293113007287223
101.51479400000244,-0.586315200646209,0.22342293361596002,-0.36736268291378166
101.56330280000111,-0.5826584077749046,0.22390104501662328,-0.4023737592987827
101.61252819999936,-0.5771356431189809,0.22350766499219182,-0.4386117769120092
101.66678649999812,-0.5694636649452974,0.2218745534765639,-0.4767703786902376
